,Unnamed: 0,index,hangul_word,english_phrase,does_end_in_hada,hanja_word,hanja_exists,hanja_word_with_hada,num_hangul_words,hangul_syll_chains,hanja_syll_chains,hangul_hanja_subseq_chain,hangul_chain_with_trans,hanja_chain_with_trans
5716,3422,오월,오월,May,False,五月,True,五月,1,"[['오', '월'], ['오월']]","[['五', '月'], ['五月']]","(['오월'], ['五月'])",오월 (May),五月 (May.)
5717,3242,예약,예약하다,to reserve,True,豫約,True,豫約하다,1,"[['예', '약'], ['예약']]","[['豫', '約'], ['豫約']]","(['예', '약'], ['豫', '約'])",예 (Yes) + 약 (About),豫 (anticipate) + 約 (agree)
5717,3242,예약,예약하다,to reserve,True,豫約,True,豫約하다,1,"[['예', '약'], ['예약']]","[['豫', '約'], ['豫約']]","(['예약'], ['豫約'])",예약 (Reservation),豫約 (promise)
5718,3234,영국,영국,the United Kingdom,False,英國,True,英國,1,"[['영', '국'], ['영국']]","[['英', '國'], ['英國']]","(['영', '국'], ['英', '國'])",영 (zero) + 국 (Soup),英 (English) + 國 (country)
5718,3234,영국,영국,the United Kingdom,False,英國,True,英國,1,"[['영', '국'], ['영국']]","[['英', '國'], ['英國']]","(['영국'], ['英國'])",영국 (the United Kingdom),英國 (the United Kingdom)
5719,3233,엽서,엽서,postcard,False,葉書,True,葉書,1,"[['엽', '서'], ['엽서']]","[['葉', '書'], ['葉書']]","(['엽', '서'], ['葉', '書'])",엽 (A lobe) + 서 (West),葉 (leaf) + 書 (book)
5719,3233,엽서,엽서,postcard,False,葉書,True,葉書,1,"[['엽', '서'], ['엽서']]","[['葉', '書'], ['葉書']]","(['엽서'], ['葉書'])",엽서 (Postcard),葉書 (leaf book)
5720,3193,연필,연필,pencil,False,鉛筆,True,鉛筆,1,"[['연', '필'], ['연필']]","[['鉛', '筆'], ['鉛筆']]","(['연', '필'], ['鉛', '筆'])",연 (Kite) + 필 (Phil),鉛 (lead) + 筆 (brush)
5720,3193,연필,연필,pencil,False,鉛筆,True,鉛筆,1,"[['연', '필'], ['연필']]","[['鉛', '筆'], ['鉛筆']]","(['연필'], ['鉛筆'])",연필 (Pencil),鉛筆 (pencil)
5721,3189,여행,여행하다,to travel,True,旅行,True,旅行하다,1,"[['여', '행'], ['여행']]","[['旅', '行'], ['旅行']]","(['여', '행'], ['旅', '行'])",여 (woman) + 행 (Row),"旅 (brigades) + 行 (Yes, sir.)"
5721,3189,여행,여행하다,to travel,True,旅行,True,旅行하다,1,"[['여', '행'], ['여행']]","[['旅', '行'], ['旅行']]","(['여행'], ['旅行'])",여행 (Traveling),旅行 (travel)
5722,3190,여행사,여행사,travel agency,False,旅行社,True,旅行社,1,"[['여', '행', '사'], ['여', '행사'], ['여행', '사'], ['여행사']]","[['旅', '行', '社'], ['旅', '行社'], ['旅行', '社'], ['旅行社']]","(['여', '행', '사'], ['旅', '行', '社'])",여 (woman) + 행 (Row) + 사 (Buy),"旅 (brigades) + 行 (Yes, sir.) + 社 (company)"
5722,3190,여행사,여행사,travel agency,False,旅行社,True,旅行社,1,"[['여', '행', '사'], ['여', '행사'], ['여행', '사'], ['여행사']]","[['旅', '行', '社'], ['旅', '行社'], ['旅行', '社'], ['旅行社']]","(['여', '행사'], ['旅', '行社'])",여 (woman) + 행사 (Event),旅 (brigades) + 行社 (a local government)
5722,3190,여행사,여행사,travel agency,False,旅行社,True,旅行社,1,"[['여', '행', '사'], ['여', '행사'], ['여행', '사'], ['여행사']]","[['旅', '行', '社'], ['旅', '行社'], ['旅行', '社'], ['旅行社']]","(['여행', '사'], ['旅行', '社'])",여행 (Traveling) + 사 (Buy),旅行 (travel) + 社 (company)
5722,3190,여행사,여행사,travel agency,False,旅行社,True,旅行社,1,"[['여', '행', '사'], ['여', '행사'], ['여행', '사'], ['여행사']]","[['旅', '行', '社'], ['旅', '行社'], ['旅行', '社'], ['旅行社']]","(['여행사'], ['旅行社'])",여행사 (a travel agency),旅行社 (travel agency)
5723,3188,여행,여행,trip travel,False,旅行,True,旅行,1,"[['여', '행'], ['여행']]","[['旅', '行'], ['旅行']]","(['여', '행'], ['旅', '行'])",여 (woman) + 행 (Row),"旅 (brigades) + 行 (Yes, sir.)"
5723,3188,여행,여행,trip travel,False,旅行,True,旅行,1,"[['여', '행'], ['여행']]","[['旅', '行'], ['旅行']]","(['여행'], ['旅行'])",여행 (Traveling),旅行 (travel)
5724,3187,여자,여자,woman female,False,女子,True,女子,1,"[['여', '자'], ['여자']]","[['女', '子'], ['女子']]","(['여', '자'], ['女', '子'])",여 (woman) + 자 (Let's.),女 (woman) + 子 (son)
5724,3187,여자,여자,woman female,False,女子,True,女子,1,"[['여', '자'], ['여자']]","[['女', '子'], ['女子']]","(['여자'], ['女子'])",여자 (Woman),女子 (a woman)
5725,3185,여동생,여동생,younger sister,False,女同生,True,女同生,1,"[['여', '동', '생'], ['여', '동생'], ['여동', '생'], ['여동생']]","[['女', '同', '生'], ['女', '同生'], ['女同', '生'], ['女同生']]","(['여', '동', '생'], ['女', '同', '生'])",여 (woman) + 동 (East) + 생 (Saint),女 (woman) + 同 (agree) + 生 (bear)
5725,3185,여동생,여동생,younger sister,False,女同生,True,女同生,1,"[['여', '동', '생'], ['여', '동생'], ['여동', '생'], ['여동생']]","[['女', '同', '生'], ['女', '同生'], ['女同', '生'], ['女同生']]","(['여', '동생'], ['女', '同生'])",여 (woman) + 동생 (Younger brother),女 (woman) + 同生 (be of the same birth)
5725,3185,여동생,여동생,younger sister,False,女同生,True,女同生,1,"[['여', '동', '생'], ['여', '동생'], ['여동', '생'], ['여동생']]","[['女', '同', '生'], ['女', '同生'], ['女同', '生'], ['女同生']]","(['여동', '생'], ['女同', '生'])",여동 (a woman's child) + 생 (Saint),女同 (a girl's) + 生 (bear)
5725,3185,여동생,여동생,younger sister,False,女同生,True,女同生,1,"[['여', '동', '생'], ['여', '동생'], ['여동', '생'], ['여동생']]","[['女', '同', '生'], ['女', '同生'], ['女同', '生'], ['女同生']]","(['여동생'], ['女同生'])",여동생 (Younger Sister),女同生 (a coed student)
5726,3170,약속,약속,appointment,False,約束,True,約束,1,"[['약', '속'], ['약속']]","[['約', '束'], ['約束']]","(['약', '속'], ['約', '束'])",약 (About) + 속 (Inside),約 (agree) + 束 (bundle)
5726,3170,약속,약속,appointment,False,約束,True,約束,1,"[['약', '속'], ['약속']]","[['約', '束'], ['約束']]","(['약속'], ['約束'])",약속 (Promise),約束 (constrain)
5727,3169,약국,약국,pharmacy,False,藥局,True,藥局,1,"[['약', '국'], ['약국']]","[['藥', '局'], ['藥局']]","(['약', '국'], ['藥', '局'])",약 (About) + 국 (Soup),藥 (medicine) + 局 (department)
5727,3169,약국,약국,pharmacy,False,藥局,True,藥局,1,"[['약', '국'], ['약국']]","[['藥', '局'], ['藥局']]","(['약국'], ['藥局'])",약국 (a pharmacy),藥局 (pharmacy)
5728,3119,야채,야채,vegetable,False,野菜,True,野菜,1,"[['야', '채'], ['야채']]","[['野', '菜'], ['野菜']]","(['야', '채'], ['野', '菜'])",야 (Dude.) + 채 (stick),野 (wild) + 菜 (dish)
5728,3119,야채,야채,vegetable,False,野菜,True,野菜,1,"[['야', '채'], ['야채']]","[['野', '菜'], ['野菜']]","(['야채'], ['野菜'])",야채 (vegetable),野菜 (wild vegetables)
5729,3118,야구,야구,baseball,False,野球,True,野球,1,"[['야', '구'], ['야구']]","[['野', '球'], ['野球']]","(['야', '구'], ['野', '球'])",야 (Dude.) + 구 (District),野 (wild) + 球 (ball)
5729,3118,야구,야구,baseball,False,野球,True,野球,1,"[['야', '구'], ['야구']]","[['野', '球'], ['野球']]","(['야구'], ['野球'])",야구 (Baseball),野球 (a wild ball)
5730,3115,안내,안내,information guide,False,案內,True,案內,1,"[['안', '내'], ['안내']]","[['案', '內'], ['案內']]","(['안', '내'], ['案', '內'])",안 (inside) + 내 (My),案 (plan) + 內 (inside)
5730,3115,안내,안내,information guide,False,案內,True,案內,1,"[['안', '내'], ['안내']]","[['案', '內'], ['案內']]","(['안내'], ['案內'])",안내 (announcement),案內 (the inside)
5731,2998,악수,악수하다,to shake hands,True,握手,True,握手하다,1,"[['악', '수'], ['악수']]","[['握', '手'], ['握手']]","(['악', '수'], ['握', '手'])",악 (Yikes) + 수 (Number),握 (hold) + 手 (hand)
5731,2998,악수,악수하다,to shake hands,True,握手,True,握手하다,1,"[['악', '수'], ['악수']]","[['握', '手'], ['握手']]","(['악수'], ['握手'])",악수 (Handshake),握手 (shake hands)
5733,2978,십일월,십일월,November,False,十一月,True,十一月,1,"[['십', '일', '월'], ['십', '일월'], ['십일', '월'], ['십일월']]","[['十', '一', '月'], ['十', '一月'], ['十一', '月'], ['十一月']]","(['십', '일', '월'], ['十', '一', '月'])",십 (Ten) + 일 (Work) + 월 (month),十 (ten) + 一 (one) + 月 (month)
5733,2978,십일월,십일월,November,False,十一月,True,十一月,1,"[['십', '일', '월'], ['십', '일월'], ['십일', '월'], ['십일월']]","[['十', '一', '月'], ['十', '一月'], ['十一', '月'], ['十一月']]","(['십', '일월'], ['十', '一月'])",십 (Ten) + 일월 (January),十 (ten) + 一月 (January)
5733,2978,십일월,십일월,November,False,十一月,True,十一月,1,"[['십', '일', '월'], ['십', '일월'], ['십일', '월'], ['십일월']]","[['十', '一', '月'], ['十', '一月'], ['十一', '月'], ['十一月']]","(['십일', '월'], ['十一', '月'])",십일 (Ten days) + 월 (month),十一 (eleven) + 月 (month)
5733,2978,십일월,십일월,November,False,十一月,True,十一月,1,"[['십', '일', '월'], ['십', '일월'], ['십일', '월'], ['십일월']]","[['十', '一', '月'], ['十', '一月'], ['十一', '月'], ['十一月']]","(['십일월'], ['十一月'])",십일월 (November),十一月 (November)
5734,2977,십이월,십이월,December,False,十二月,True,十二月,1,"[['십', '이', '월'], ['십', '이월'], ['십이', '월'], ['십이월']]","[['十', '二', '月'], ['十', '二月'], ['十二', '月'], ['十二月']]","(['십', '이', '월'], ['十', '二', '月'])",십 (Ten) + 이 (Tooth) + 월 (month),十 (ten) + 二 (two) + 月 (month)
5734,2977,십이월,십이월,December,False,十二月,True,十二月,1,"[['십', '이', '월'], ['십', '이월'], ['십이', '월'], ['십이월']]","[['十', '二', '月'], ['十', '二月'], ['十二', '月'], ['十二月']]","(['십', '이월'], ['十', '二月'])",십 (Ten) + 이월 (February),十 (ten) + 二月 (February)
5734,2977,십이월,십이월,December,False,十二月,True,十二月,1,"[['십', '이', '월'], ['십', '이월'], ['십이', '월'], ['십이월']]","[['十', '二', '月'], ['十', '二月'], ['十二', '月'], ['十二月']]","(['십이', '월'], ['十二', '月'])",십이 (twelve) + 월 (month),十二 (twelve) + 月 (month)
5734,2977,십이월,십이월,December,False,十二月,True,十二月,1,"[['십', '이', '월'], ['십', '이월'], ['십이', '월'], ['십이월']]","[['十', '二', '月'], ['十', '二月'], ['十二', '月'], ['十二月']]","(['십이월'], ['十二月'])",십이월 (December),十二月 (December)
5735,2976,십만,십만,hundred thousand,False,十萬,True,十萬,1,"[['십', '만'], ['십만']]","[['十', '萬'], ['十萬']]","(['십', '만'], ['十', '萬'])",십 (Ten) + 만 (ten thousand),十 (ten) + 萬 (ten thousand)
5735,2976,십만,십만,hundred thousand,False,十萬,True,十萬,1,"[['십', '만'], ['십만']]","[['十', '萬'], ['十萬']]","(['십만'], ['十萬'])","십만 (100,000)",十萬 (one hundred thousand)
5736,2964,심심,심심하다,bored,True,甚深,True,甚深하다,1,"[['심', '심'], ['심심']]","[['甚', '深'], ['甚深']]","(['심', '심'], ['甚', '深'])",심 (Lead) + 심 (Lead),甚 (pretty much) + 深 (deep)
5736,2964,심심,심심하다,bored,True,甚深,True,甚深하다,1,"[['심', '심'], ['심심']]","[['甚', '深'], ['甚深']]","(['심심'], ['甚深'])",심심 (bored),甚深 (deep)
5737,2959,식당,식당,restaurant,False,食堂,True,食堂,1,"[['식', '당'], ['식당']]","[['食', '堂'], ['食堂']]","(['식', '당'], ['食', '堂'])",식 (Ceremony) + 당 (sugar),食 (eat) + 堂 (class)
5737,2959,식당,식당,restaurant,False,食堂,True,食堂,1,"[['식', '당'], ['식당']]","[['食', '堂'], ['食堂']]","(['식당'], ['食堂'])",식당 (a restaurant),食堂 (dining room)
5738,2958,시험,시험,test,False,試驗,True,試驗,1,"[['시', '험'], ['시험']]","[['試', '驗'], ['試驗']]","(['시', '험'], ['試', '驗'])",시 (Poetry) + 험 (rough),試 (experimentally) + 驗 (check)
5738,2958,시험,시험,test,False,試驗,True,試驗,1,"[['시', '험'], ['시험']]","[['試', '驗'], ['試驗']]","(['시험'], ['試驗'])",시험 (an examination),試驗 (experiment)
5739,2952,시월,시월,October,False,十月,True,十月,1,"[['시', '월'], ['시월']]","[['十', '月'], ['十月']]","(['시', '월'], ['十', '月'])",시 (Poetry) + 월 (month),十 (ten) + 月 (month)
5739,2952,시월,시월,October,False,十月,True,十月,1,"[['시', '월'], ['시월']]","[['十', '月'], ['十月']]","(['시월'], ['十月'])",시월 (October),十月 (October)
5740,2951,시내,시내,downtown,False,市內,True,市內,1,"[['시', '내'], ['시내']]","[['市', '內'], ['市內']]","(['시', '내'], ['市', '內'])",시 (Poetry) + 내 (My),市 (market) + 內 (inside)
5740,2951,시내,시내,downtown,False,市內,True,市內,1,"[['시', '내'], ['시내']]","[['市', '內'], ['市內']]","(['시내'], ['市內'])",시내 (Downtown),市內 (the inner city)
5741,2946,시간표,시간표,time table,False,時間表,True,時間表,1,"[['시', '간', '표'], ['시', '간표'], ['시간', '표'], ['시간표']]","[['時', '間', '表'], ['時', '間表'], ['時間', '表'], ['時間表']]","(['시', '간', '표'], ['時', '間', '表'])",시 (Poetry) + 간 (Liver.) + 표 (a ticket),時 (time) + 間 (sometime) + 表 (watch)
5741,2946,시간표,시간표,time table,False,時間表,True,時間表,1,"[['시', '간', '표'], ['시', '간표'], ['시간', '표'], ['시간표']]","[['時', '間', '表'], ['時', '間表'], ['時間', '表'], ['時間表']]","(['시', '간표'], ['時', '間表'])",시 (Poetry) + 간표 (a token ticket),時 (time) + 間表 (an interval table)
5741,2946,시간표,시간표,time table,False,時間表,True,時間表,1,"[['시', '간', '표'], ['시', '간표'], ['시간', '표'], ['시간표']]","[['時', '間', '表'], ['時', '間表'], ['時間', '表'], ['時間表']]","(['시간', '표'], ['時間', '表'])",시간 (Time) + 표 (a ticket),時間 (time) + 表 (watch)
5741,2946,시간표,시간표,time table,False,時間表,True,時間表,1,"[['시', '간', '표'], ['시', '간표'], ['시간', '표'], ['시간표']]","[['時', '間', '表'], ['時', '間表'], ['時間', '表'], ['時間表']]","(['시간표'], ['時間表'])",시간표 (Timetable),時間表 (timetable)
5742,2945,시간,시간,hour,False,時間,True,時間,1,"[['시', '간'], ['시간']]","[['時', '間'], ['時間']]","(['시', '간'], ['時', '間'])",시 (Poetry) + 간 (Liver.),時 (time) + 間 (sometime)
5742,2945,시간,시간,hour,False,時間,True,時間,1,"[['시', '간'], ['시간']]","[['時', '間'], ['時間']]","(['시간'], ['時間'])",시간 (Time),時間 (time)
5743,2777,숙제,숙제하다,to do homework,True,宿題,True,宿題하다,1,"[['숙', '제'], ['숙제']]","[['宿', '題'], ['宿題']]","(['숙', '제'], ['宿', '題'])",숙 (Deep down) + 제 (My),宿 (bed) + 題 (title)
5743,2777,숙제,숙제하다,to do homework,True,宿題,True,宿題하다,1,"[['숙', '제'], ['숙제']]","[['宿', '題'], ['宿題']]","(['숙제'], ['宿題'])",숙제 (Homework),宿題 (a long-standing problem)
5744,2776,숙제,숙제,homework,False,宿題,True,宿題,1,"[['숙', '제'], ['숙제']]","[['宿', '題'], ['宿題']]","(['숙', '제'], ['宿', '題'])",숙 (Deep down) + 제 (My),宿 (bed) + 題 (title)
5744,2776,숙제,숙제,homework,False,宿題,True,宿題,1,"[['숙', '제'], ['숙제']]","[['宿', '題'], ['宿題']]","(['숙제'], ['宿題'])",숙제 (Homework),宿題 (a long-standing problem)
5745,2775,수요일,수요일,Wednesday,False,水曜日,True,水曜日,1,"[['수', '요', '일'], ['수', '요일'], ['수요', '일'], ['수요일']]","[['水', '曜', '日'], ['水', '曜日'], ['水曜', '日'], ['水曜日']]","(['수', '요', '일'], ['水', '曜', '日'])",수 (Number) + 요 (yo) + 일 (Work),水 (water) + 曜 (burn) + 日 (day)
5745,2775,수요일,수요일,Wednesday,False,水曜日,True,水曜日,1,"[['수', '요', '일'], ['수', '요일'], ['수요', '일'], ['수요일']]","[['水', '曜', '日'], ['水', '曜日'], ['水曜', '日'], ['水曜日']]","(['수', '요일'], ['水', '曜日'])",수 (Number) + 요일 (Day of the week),水 (water) + 曜日 (observation day)
5745,2775,수요일,수요일,Wednesday,False,水曜日,True,水曜日,1,"[['수', '요', '일'], ['수', '요일'], ['수요', '일'], ['수요일']]","[['水', '曜', '日'], ['水', '曜日'], ['水曜', '日'], ['水曜日']]","(['수요', '일'], ['水曜', '日'])",수요 (Demand) + 일 (Work),水曜 (water observation) + 日 (day)
5745,2775,수요일,수요일,Wednesday,False,水曜日,True,水曜日,1,"[['수', '요', '일'], ['수', '요일'], ['수요', '일'], ['수요일']]","[['水', '曜', '日'], ['水', '曜日'], ['水曜', '日'], ['水曜日']]","(['수요일'], ['水曜日'])",수요일 (Wednesday),水曜日 (obsidian day of water)
5746,2773,수영,수영하다,to swim,True,水泳,True,水泳하다,1,"[['수', '영'], ['수영']]","[['水', '泳'], ['水泳']]","(['수', '영'], ['水', '泳'])",수 (Number) + 영 (zero),水 (water) + 泳 (swim)
5746,2773,수영,수영하다,to swim,True,水泳,True,水泳하다,1,"[['수', '영'], ['수영']]","[['水', '泳'], ['水泳']]","(['수영'], ['水泳'])",수영 (Swimming),水泳 (swim in the water)
5747,2774,수영장,수영장,swimming pool,False,水泳場,True,水泳場,1,"[['수', '영', '장'], ['수', '영장'], ['수영', '장'], ['수영장']]","[['水', '泳', '場'], ['水', '泳場'], ['水泳', '場'], ['水泳場']]","(['수', '영', '장'], ['水', '泳', '場'])",수 (Number) + 영 (zero) + 장 (chapter),水 (water) + 泳 (swim) + 場 (yard)
5747,2774,수영장,수영장,swimming pool,False,水泳場,True,水泳場,1,"[['수', '영', '장'], ['수', '영장'], ['수영', '장'], ['수영장']]","[['水', '泳', '場'], ['水', '泳場'], ['水泳', '場'], ['水泳場']]","(['수', '영장'], ['水', '泳場'])",수 (Number) + 영장 (a warrant),水 (water) + 泳場 (swimming pool)
5747,2774,수영장,수영장,swimming pool,False,水泳場,True,水泳場,1,"[['수', '영', '장'], ['수', '영장'], ['수영', '장'], ['수영장']]","[['水', '泳', '場'], ['水', '泳場'], ['水泳', '場'], ['水泳場']]","(['수영', '장'], ['水泳', '場'])",수영 (Swimming) + 장 (chapter),水泳 (swim in the water) + 場 (yard)
5747,2774,수영장,수영장,swimming pool,False,水泳場,True,水泳場,1,"[['수', '영', '장'], ['수', '영장'], ['수영', '장'], ['수영장']]","[['水', '泳', '場'], ['水', '泳場'], ['水泳', '場'], ['水泳場']]","(['수영장'], ['水泳場'])",수영장 (a swimming pool),水泳場 (a swimming pool)
5748,2772,수영,수영,swimming,False,水泳,True,水泳,1,"[['수', '영'], ['수영']]","[['水', '泳'], ['水泳']]","(['수', '영'], ['水', '泳'])",수 (Number) + 영 (zero),水 (water) + 泳 (swim)
5748,2772,수영,수영,swimming,False,水泳,True,水泳,1,"[['수', '영'], ['수영']]","[['水', '泳'], ['水泳']]","(['수영'], ['水泳'])",수영 (Swimming),水泳 (swim in the water)
5749,2743,소포,소포,parcel,False,小包,True,小包,1,"[['소', '포'], ['소포']]","[['小', '包'], ['小包']]","(['소', '포'], ['小', '包'])",소 (Cow.) + 포 (cannon),小 (small) + 包 (bag)
5749,2743,소포,소포,parcel,False,小包,True,小包,1,"[['소', '포'], ['소포']]","[['小', '包'], ['小包']]","(['소포'], ['小包'])",소포 (Parcel),小包 (a small bag)
5750,2740,세탁소,세탁소,dry cleaner's,False,洗濯所,True,洗濯所,1,"[['세', '탁', '소'], ['세', '탁소'], ['세탁', '소'], ['세탁소']]","[['洗', '濯', '所'], ['洗', '濯所'], ['洗濯', '所'], ['洗濯所']]","(['세', '탁', '소'], ['洗', '濯', '所'])",세 (rent) + 탁 (with a thud) + 소 (Cow.),洗 (wash) + 濯 (wash) + 所 (circumstance)
5750,2740,세탁소,세탁소,dry cleaner's,False,洗濯所,True,洗濯所,1,"[['세', '탁', '소'], ['세', '탁소'], ['세탁', '소'], ['세탁소']]","[['洗', '濯', '所'], ['洗', '濯所'], ['洗濯', '所'], ['洗濯所']]","(['세', '탁소'], ['洗', '濯所'])",세 (rent) + 탁소 (clean and dry),洗 (wash) + 濯所 (a washroom)
5750,2740,세탁소,세탁소,dry cleaner's,False,洗濯所,True,洗濯所,1,"[['세', '탁', '소'], ['세', '탁소'], ['세탁', '소'], ['세탁소']]","[['洗', '濯', '所'], ['洗', '濯所'], ['洗濯', '所'], ['洗濯所']]","(['세탁', '소'], ['洗濯', '所'])",세탁 (Washing) + 소 (Cow.),洗濯 (wash) + 所 (circumstance)
5750,2740,세탁소,세탁소,dry cleaner's,False,洗濯所,True,洗濯所,1,"[['세', '탁', '소'], ['세', '탁소'], ['세탁', '소'], ['세탁소']]","[['洗', '濯', '所'], ['洗', '濯所'], ['洗濯', '所'], ['洗濯所']]","(['세탁소'], ['洗濯所'])",세탁소 (Laundry),洗濯所 (a washing house)
5751,2694,성함,성함,name (honorific),False,姓銜,True,姓銜,1,"[['성', '함'], ['성함']]","[['姓', '銜'], ['姓銜']]","(['성', '함'], ['姓', '銜'])",성 (Last Name) + 함 (ship),姓 (family name) + 銜 (title)
5751,2694,성함,성함,name (honorific),False,姓銜,True,姓銜,1,"[['성', '함'], ['성함']]","[['姓', '銜'], ['姓銜']]","(['성함'], ['姓銜'])",성함 (Your name),姓銜 (title)
5752,2690,생일,생일,birthday,False,生日,True,生日,1,"[['생', '일'], ['생일']]","[['生', '日'], ['生日']]","(['생', '일'], ['生', '日'])",생 (Saint) + 일 (Work),生 (bear) + 日 (day)
5752,2690,생일,생일,birthday,False,生日,True,生日,1,"[['생', '일'], ['생일']]","[['生', '日'], ['生日']]","(['생일'], ['生日'])",생일 (Birthday),生日 (birthday)
5753,2689,생선회,생선회,sliced raw fish,False,生鮮膾,True,生鮮膾,1,"[['생', '선', '회'], ['생', '선회'], ['생선', '회'], ['생선회']]","[['生', '鮮', '膾'], ['生', '鮮膾'], ['生鮮', '膾'], ['生鮮膾']]","(['생', '선', '회'], ['生', '鮮', '膾'])",생 (Saint) + 선 (Line) + 회 (Raw fish),生 (bear) + 鮮 (fresh) + 膾 (popularity)
5753,2689,생선회,생선회,sliced raw fish,False,生鮮膾,True,生鮮膾,1,"[['생', '선', '회'], ['생', '선회'], ['생선', '회'], ['생선회']]","[['生', '鮮', '膾'], ['生', '鮮膾'], ['生鮮', '膾'], ['生鮮膾']]","(['생', '선회'], ['生', '鮮膾'])",생 (Saint) + 선회 (Swivel),生 (bear) + 鮮膾 (fresh meat)
5753,2689,생선회,생선회,sliced raw fish,False,生鮮膾,True,生鮮膾,1,"[['생', '선', '회'], ['생', '선회'], ['생선', '회'], ['생선회']]","[['生', '鮮', '膾'], ['生', '鮮膾'], ['生鮮', '膾'], ['生鮮膾']]","(['생선', '회'], ['生鮮', '膾'])",생선 (Fish) + 회 (Raw fish),生鮮 (fresh) + 膾 (popularity)
5753,2689,생선회,생선회,sliced raw fish,False,生鮮膾,True,生鮮膾,1,"[['생', '선', '회'], ['생', '선회'], ['생선', '회'], ['생선회']]","[['生', '鮮', '膾'], ['生', '鮮膾'], ['生鮮', '膾'], ['生鮮膾']]","(['생선회'], ['生鮮膾'])",생선회 (Raw fish),生鮮膾 (raw and fresh meat and vegetable dish)
5754,2688,생선,생선,fish,False,生鮮,True,生鮮,1,"[['생', '선'], ['생선']]","[['生', '鮮'], ['生鮮']]","(['생', '선'], ['生', '鮮'])",생 (Saint) + 선 (Line),生 (bear) + 鮮 (fresh)
5754,2688,생선,생선,fish,False,生鮮,True,生鮮,1,"[['생', '선'], ['생선']]","[['生', '鮮'], ['生鮮']]","(['생선'], ['生鮮'])",생선 (Fish),生鮮 (fresh)
5755,2646,삼월,삼월,March,False,三月,True,三月,1,"[['삼', '월'], ['삼월']]","[['三', '月'], ['三月']]","(['삼', '월'], ['三', '月'])",삼 (Three) + 월 (month),三 (three) + 月 (month)
5755,2646,삼월,삼월,March,False,三月,True,三月,1,"[['삼', '월'], ['삼월']]","[['三', '月'], ['三月']]","(['삼월'], ['三月'])",삼월 (March),三月 (March)
5756,2487,사진,사진,photograph,False,寫眞,True,寫眞,1,"[['사', '진'], ['사진']]","[['寫', '眞'], ['寫眞']]","(['사', '진'], ['寫', '眞'])",사 (Buy) + 진 (jean),寫 (write) + 眞 (Really?)
5756,2487,사진,사진,photograph,False,寫眞,True,寫眞,1,"[['사', '진'], ['사진']]","[['寫', '眞'], ['寫眞']]","(['사진'], ['寫眞'])",사진 (Pictures),寫眞 (photograph)
5757,2480,사월,사월,April,False,四月,True,四月,1,"[['사', '월'], ['사월']]","[['四', '月'], ['四月']]","(['사', '월'], ['四', '月'])",사 (Buy) + 월 (month),四 (four) + 月 (month)
5757,2480,사월,사월,April,False,四月,True,四月,1,"[['사', '월'], ['사월']]","[['四', '月'], ['四月']]","(['사월'], ['四月'])",사월 (April),四月 (April)
5758,2477,사무실,사무실,office,False,事務室,True,事務室,1,"[['사', '무', '실'], ['사', '무실'], ['사무', '실'], ['사무실']]","[['事', '務', '室'], ['事', '務室'], ['事務', '室'], ['事務室']]","(['사', '무', '실'], ['事', '務', '室'])",사 (Buy) + 무 (Radish) + 실 (thread),事 (event) + 務 (do) + 室 (chamber)
5758,2477,사무실,사무실,office,False,事務室,True,事務室,1,"[['사', '무', '실'], ['사', '무실'], ['사무', '실'], ['사무실']]","[['事', '務', '室'], ['事', '務室'], ['事務', '室'], ['事務室']]","(['사', '무실'], ['事', '務室'])",사 (Buy) + 무실 (no room),事 (event) + 務室 (office)
5758,2477,사무실,사무실,office,False,事務室,True,事務室,1,"[['사', '무', '실'], ['사', '무실'], ['사무', '실'], ['사무실']]","[['事', '務', '室'], ['事', '務室'], ['事務', '室'], ['事務室']]","(['사무', '실'], ['事務', '室'])",사무 (clerical work) + 실 (thread),事務 (business) + 室 (chamber)
5758,2477,사무실,사무실,office,False,事務室,True,事務室,1,"[['사', '무', '실'], ['사', '무실'], ['사무', '실'], ['사무실']]","[['事', '務', '室'], ['事', '務室'], ['事務', '室'], ['事務室']]","(['사무실'], ['事務室'])",사무실 (Office),事務室 (office)
5759,2476,사랑,사랑하다,to love,True,舍廊,True,舍廊하다,1,"[['사', '랑'], ['사랑']]","[['舍', '廊'], ['舍廊']]","(['사', '랑'], ['舍', '廊'])",사 (Buy) + 랑 (with),舍 (abode) + 廊 (gallery)
5759,2476,사랑,사랑하다,to love,True,舍廊,True,舍廊하다,1,"[['사', '랑'], ['사랑']]","[['舍', '廊'], ['舍廊']]","(['사랑'], ['舍廊'])",사랑 (love),舍廊 (a private residence)
5760,2172,비행기,비행기,airplane,False,飛行機,True,飛行機,1,"[['비', '행', '기'], ['비', '행기'], ['비행', '기'], ['비행기']]","[['飛', '行', '機'], ['飛', '行機'], ['飛行', '機'], ['飛行機']]","(['비', '행', '기'], ['飛', '行', '機'])",비 (Rain) + 행 (Row) + 기 (Flag),"飛 (fly) + 行 (Yes, sir.) + 機 (machine)"
