,Unnamed: 0,index,hangul_word,english_phrase,does_end_in_hada,hanja_word,hanja_exists,hanja_word_with_hada,num_hangul_words,hangul_syll_chains,hanja_syll_chains,hangul_hanja_subseq_chain,hangul_chain_with_trans,hanja_chain_with_trans
633,493,구,구,nine,False,鮈,True,鮈,349,['구'],['鮈'],"('구', '鮈')",구 (District),鮈 (the sound of a bell)
637,497,구,구,nine,False,鳩,True,鳩,349,['구'],['鳩'],"('구', '鳩')",구 (District),鳩 (pigeon)
639,499,구,구,nine,False,鴝,True,鴝,349,['구'],['鴝'],"('구', '鴝')",구 (District),鴝 (red robin)
641,501,구,구,nine,False,鷗,True,鷗,349,['구'],['鷗'],"('구', '鷗')",구 (District),鷗 (gull)
643,503,구,구,nine,False,鸠,True,鸠,349,['구'],['鸠'],"('구', '鸠')",구 (District),鸠 (pigeon)
644,504,구,구,nine,False,鸥,True,鸥,349,['구'],['鸥'],"('구', '鸥')",구 (District),鸥 (gull)
645,505,구,구,nine,False,鸲,True,鸲,349,['구'],['鸲'],"('구', '鸲')",구 (District),鸲 (red robin)
647,507,구,구,nine,False,鼩,True,鼩,349,['구'],['鼩'],"('구', '鼩')",구 (District),鼩 (shrew)
648,508,구,구,nine,False,鼽,True,鼽,349,['구'],['鼽'],"('구', '鼽')",구 (District),鼽 (roundabout)
650,510,구,구,nine,False,龜,True,龜,349,['구'],['龜'],"('구', '龜')",구 (District),龜 (turtle)
651,511,구,구,nine,False,龟,True,龟,349,['구'],['龟'],"('구', '龟')",구 (District),龟 (turtle)
734,4409,저,저,he / she,False,伫,True,伫,300,['저'],['伫'],"('저', '伫')",저 (That),伫 (still)
735,4410,저,저,he / she,False,伹,True,伹,300,['저'],['伹'],"('저', '伹')",저 (That),伹 (But...)
736,4411,저,저,he / she,False,佇,True,佇,300,['저'],['佇'],"('저', '佇')",저 (That),佇 (still)
737,4412,저,저,he / she,False,低,True,低,300,['저'],['低'],"('저', '低')",저 (That),低 (low)
738,4413,저,저,he / she,False,储,True,储,300,['저'],['储'],"('저', '储')",저 (That),储 (save)
739,4414,저,저,he / she,False,儲,True,儲,300,['저'],['儲'],"('저', '儲')",저 (That),儲 (save)
742,4417,저,저,he / she,False,咀,True,咀,300,['저'],['咀'],"('저', '咀')",저 (That),咀 (mouth)
748,4423,저,저,he / she,False,她,True,她,300,['저'],['她'],"('저', '她')",저 (That),她 (She...)
749,4424,저,저,he / she,False,姐,True,姐,300,['저'],['姐'],"('저', '姐')",저 (That),姐 (elder sister)
751,4426,저,저,he / she,False,宁,True,宁,300,['저'],['宁'],"('저', '宁')",저 (That),宁 (rather)
754,4429,저,저,he / she,False,底,True,底,300,['저'],['底'],"('저', '底')",저 (That),底 (bottom)
758,4433,저,저,he / she,False,抵,True,抵,300,['저'],['抵'],"('저', '抵')",저 (That),抵 (counter)
762,4437,저,저,he / she,False,杵,True,杵,300,['저'],['杵'],"('저', '杵')",저 (That),杵 (stick)
763,4438,저,저,he / she,False,杼,True,杼,300,['저'],['杼'],"('저', '杼')",저 (That),杼 (loom)
764,4439,저,저,he / she,False,柠,True,柠,300,['저'],['柠'],"('저', '柠')",저 (That),柠 (lemon)
765,4440,저,저,he / she,False,柢,True,柢,300,['저'],['柢'],"('저', '柢')",저 (That),柢 (be dead)
766,4441,저,저,he / she,False,楮,True,楮,300,['저'],['楮'],"('저', '楮')",저 (That),楮 (paper mulberry)
767,4442,저,저,he / she,False,槠,True,槠,300,['저'],['槠'],"('저', '槠')",저 (That),槠 (cast a cast iron)
768,4443,저,저,he / she,False,樗,True,樗,300,['저'],['樗'],"('저', '樗')",저 (That),樗 (a big tree)
769,4444,저,저,he / she,False,橥,True,橥,300,['저'],['橥'],"('저', '橥')",저 (That),橥 (discover)
771,4446,저,저,he / she,False,櫧,True,櫧,300,['저'],['櫧'],"('저', '櫧')",저 (That),櫧 (cast a cast iron)
772,4447,저,저,he / she,False,櫫,True,櫫,300,['저'],['櫫'],"('저', '櫫')",저 (That),櫫 (discover)
773,4448,저,저,he / she,False,氐,True,氐,300,['저'],['氐'],"('저', '氐')",저 (That),氐 (old man)
774,4449,저,저,he / she,False,沮,True,沮,300,['저'],['沮'],"('저', '沮')",저 (That),沮 (be depressed)
775,4450,저,저,he / she,False,泞,True,泞,300,['저'],['泞'],"('저', '泞')",저 (That),泞 (muddy)
776,4451,저,저,he / she,False,渚,True,渚,300,['저'],['渚'],"('저', '渚')",저 (That),渚 (a long)
777,4452,저,저,he / she,False,滁,True,滁,300,['저'],['滁'],"('저', '滁')",저 (That),滁 (chap)
778,4453,저,저,he / she,False,潴,True,潴,300,['저'],['潴'],"('저', '潴')",저 (That),潴 (catch)
780,4455,저,저,he / she,False,瀦,True,瀦,300,['저'],['瀦'],"('저', '瀦')",저 (That),瀦 (catch)
781,4456,저,저,he / she,False,牴,True,牴,300,['저'],['牴'],"('저', '牴')",저 (That),牴 (contradict)
782,4457,저,저,he / she,False,狙,True,狙,300,['저'],['狙'],"('저', '狙')",저 (That),狙 (snip)
783,4458,저,저,he / she,False,猪,True,猪,300,['저'],['猪'],"('저', '猪')",저 (That),猪 (pig)
786,4461,저,저,he / she,False,疽,True,疽,300,['저'],['疽'],"('저', '疽')",저 (That),疽 (gangrene)
793,4468,저,저,he / she,False,箸,True,箸,300,['저'],['箸'],"('저', '箸')",저 (That),箸 (chopsticks)
795,4470,저,저,he / she,False,紵,True,紵,300,['저'],['紵'],"('저', '紵')",저 (That),紵 (chrysanthemum)
796,4471,저,저,he / she,False,纻,True,纻,300,['저'],['纻'],"('저', '纻')",저 (That),纻 (chrysanthemum)
799,4474,저,저,he / she,False,羝,True,羝,300,['저'],['羝'],"('저', '羝')",저 (That),羝 (electricity)
800,4475,저,저,he / she,False,翥,True,翥,300,['저'],['翥'],"('저', '翥')",저 (That),翥 (a high)
802,4477,저,저,he / she,False,苎,True,苎,300,['저'],['苎'],"('저', '苎')",저 (That),苎 (ramie)
803,4478,저,저,he / she,False,苧,True,苧,300,['저'],['苧'],"('저', '苧')",저 (That),苧 (ramie)
804,4479,저,저,he / she,False,苴,True,苴,300,['저'],['苴'],"('저', '苴')",저 (That),苴 (Yes.)
807,4482,저,저,he / she,False,菹,True,菹,300,['저'],['菹'],"('저', '菹')",저 (That),菹 (fresh)
809,4484,저,저,he / she,False,著,True,著,300,['저'],['著'],"('저', '著')",저 (That),著 (book)
813,4488,저,저,he / she,False,蛆,True,蛆,300,['저'],['蛆'],"('저', '蛆')",저 (That),蛆 (maggots)
816,4491,저,저,he / she,False,袓,True,袓,300,['저'],['袓'],"('저', '袓')",저 (That),袓 (ancestor)
817,4492,저,저,he / she,False,袛,True,袛,300,['저'],['袛'],"('저', '袛')",저 (That),袛 (Yes.)
818,4493,저,저,he / she,False,褚,True,褚,300,['저'],['褚'],"('저', '褚')",저 (That),褚 (ch's head)
820,4495,저,저,he / she,False,詆,True,詆,300,['저'],['詆'],"('저', '詆')",저 (That),詆 (slander)
821,4496,저,저,he / she,False,詛,True,詛,300,['저'],['詛'],"('저', '詛')",저 (That),詛 (curse)
823,4498,저,저,he / she,False,诅,True,诅,300,['저'],['诅'],"('저', '诅')",저 (That),诅 (curse)
824,4499,저,저,he / she,False,诋,True,诋,300,['저'],['诋'],"('저', '诋')",저 (That),诋 (slander)
826,4501,저,저,he / she,False,豬,True,豬,300,['저'],['豬'],"('저', '豬')",저 (That),豬 (pig)
827,4502,저,저,he / she,False,貯,True,貯,300,['저'],['貯'],"('저', '貯')",저 (That),貯 (save)
828,4503,저,저,he / she,False,贮,True,贮,300,['저'],['贮'],"('저', '贮')",저 (That),贮 (save)
829,4504,저,저,he / she,False,趄,True,趄,300,['저'],['趄'],"('저', '趄')",저 (That),趄 (crumble)
832,4507,저,저,he / she,False,躇,True,躇,300,['저'],['躇'],"('저', '躇')",저 (That),躇 (hesitate)
834,4509,저,저,he / she,False,这,True,这,300,['저'],['这'],"('저', '这')",저 (That),这 (herewith)
835,4510,저,저,he / she,False,這,True,這,300,['저'],['這'],"('저', '這')",저 (That),這 (herewith)
836,4511,저,저,he / she,False,邸,True,邸,300,['저'],['邸'],"('저', '邸')",저 (That),邸 (residence)
839,4514,저,저,he / she,False,雎,True,雎,300,['저'],['雎'],"('저', '雎')",저 (That),雎 (extend)
840,4515,저,저,he / she,False,骶,True,骶,300,['저'],['骶'],"('저', '骶')",저 (That),骶 (sacrum)
843,4518,저,저,he / she,False,齟,True,齟,300,['저'],['齟'],"('저', '齟')",저 (That),齟 (break)
844,4519,저,저,he / she,False,龃,True,龃,300,['저'],['龃'],"('저', '龃')",저 (That),龃 (break)
884,4559,저,저,that,False,伫,True,伫,300,['저'],['伫'],"('저', '伫')",저 (That),伫 (still)
885,4560,저,저,that,False,伹,True,伹,300,['저'],['伹'],"('저', '伹')",저 (That),伹 (But...)
886,4561,저,저,that,False,佇,True,佇,300,['저'],['佇'],"('저', '佇')",저 (That),佇 (still)
887,4562,저,저,that,False,低,True,低,300,['저'],['低'],"('저', '低')",저 (That),低 (low)
888,4563,저,저,that,False,储,True,储,300,['저'],['储'],"('저', '储')",저 (That),储 (save)
889,4564,저,저,that,False,儲,True,儲,300,['저'],['儲'],"('저', '儲')",저 (That),儲 (save)
892,4567,저,저,that,False,咀,True,咀,300,['저'],['咀'],"('저', '咀')",저 (That),咀 (mouth)
898,4573,저,저,that,False,她,True,她,300,['저'],['她'],"('저', '她')",저 (That),她 (She...)
899,4574,저,저,that,False,姐,True,姐,300,['저'],['姐'],"('저', '姐')",저 (That),姐 (elder sister)
901,4576,저,저,that,False,宁,True,宁,300,['저'],['宁'],"('저', '宁')",저 (That),宁 (rather)
904,4579,저,저,that,False,底,True,底,300,['저'],['底'],"('저', '底')",저 (That),底 (bottom)
908,4583,저,저,that,False,抵,True,抵,300,['저'],['抵'],"('저', '抵')",저 (That),抵 (counter)
912,4587,저,저,that,False,杵,True,杵,300,['저'],['杵'],"('저', '杵')",저 (That),杵 (stick)
913,4588,저,저,that,False,杼,True,杼,300,['저'],['杼'],"('저', '杼')",저 (That),杼 (loom)
914,4589,저,저,that,False,柠,True,柠,300,['저'],['柠'],"('저', '柠')",저 (That),柠 (lemon)
915,4590,저,저,that,False,柢,True,柢,300,['저'],['柢'],"('저', '柢')",저 (That),柢 (be dead)
916,4591,저,저,that,False,楮,True,楮,300,['저'],['楮'],"('저', '楮')",저 (That),楮 (paper mulberry)
917,4592,저,저,that,False,槠,True,槠,300,['저'],['槠'],"('저', '槠')",저 (That),槠 (cast a cast iron)
918,4593,저,저,that,False,樗,True,樗,300,['저'],['樗'],"('저', '樗')",저 (That),樗 (a big tree)
919,4594,저,저,that,False,橥,True,橥,300,['저'],['橥'],"('저', '橥')",저 (That),橥 (discover)
921,4596,저,저,that,False,櫧,True,櫧,300,['저'],['櫧'],"('저', '櫧')",저 (That),櫧 (cast a cast iron)
922,4597,저,저,that,False,櫫,True,櫫,300,['저'],['櫫'],"('저', '櫫')",저 (That),櫫 (discover)
923,4598,저,저,that,False,氐,True,氐,300,['저'],['氐'],"('저', '氐')",저 (That),氐 (old man)
924,4599,저,저,that,False,沮,True,沮,300,['저'],['沮'],"('저', '沮')",저 (That),沮 (be depressed)
925,4600,저,저,that,False,泞,True,泞,300,['저'],['泞'],"('저', '泞')",저 (That),泞 (muddy)
926,4601,저,저,that,False,渚,True,渚,300,['저'],['渚'],"('저', '渚')",저 (That),渚 (a long)
927,4602,저,저,that,False,滁,True,滁,300,['저'],['滁'],"('저', '滁')",저 (That),滁 (chap)
928,4603,저,저,that,False,潴,True,潴,300,['저'],['潴'],"('저', '潴')",저 (That),潴 (catch)
930,4605,저,저,that,False,瀦,True,瀦,300,['저'],['瀦'],"('저', '瀦')",저 (That),瀦 (catch)
931,4606,저,저,that,False,牴,True,牴,300,['저'],['牴'],"('저', '牴')",저 (That),牴 (contradict)
932,4607,저,저,that,False,狙,True,狙,300,['저'],['狙'],"('저', '狙')",저 (That),狙 (snip)
933,4608,저,저,that,False,猪,True,猪,300,['저'],['猪'],"('저', '猪')",저 (That),猪 (pig)
936,4611,저,저,that,False,疽,True,疽,300,['저'],['疽'],"('저', '疽')",저 (That),疽 (gangrene)
943,4618,저,저,that,False,箸,True,箸,300,['저'],['箸'],"('저', '箸')",저 (That),箸 (chopsticks)
945,4620,저,저,that,False,紵,True,紵,300,['저'],['紵'],"('저', '紵')",저 (That),紵 (chrysanthemum)
946,4621,저,저,that,False,纻,True,纻,300,['저'],['纻'],"('저', '纻')",저 (That),纻 (chrysanthemum)
949,4624,저,저,that,False,羝,True,羝,300,['저'],['羝'],"('저', '羝')",저 (That),羝 (electricity)
950,4625,저,저,that,False,翥,True,翥,300,['저'],['翥'],"('저', '翥')",저 (That),翥 (a high)
952,4627,저,저,that,False,苎,True,苎,300,['저'],['苎'],"('저', '苎')",저 (That),苎 (ramie)
953,4628,저,저,that,False,苧,True,苧,300,['저'],['苧'],"('저', '苧')",저 (That),苧 (ramie)
954,4629,저,저,that,False,苴,True,苴,300,['저'],['苴'],"('저', '苴')",저 (That),苴 (Yes.)
957,4632,저,저,that,False,菹,True,菹,300,['저'],['菹'],"('저', '菹')",저 (That),菹 (fresh)
959,4634,저,저,that,False,著,True,著,300,['저'],['著'],"('저', '著')",저 (That),著 (book)
963,4638,저,저,that,False,蛆,True,蛆,300,['저'],['蛆'],"('저', '蛆')",저 (That),蛆 (maggots)
966,4641,저,저,that,False,袓,True,袓,300,['저'],['袓'],"('저', '袓')",저 (That),袓 (ancestor)
967,4642,저,저,that,False,袛,True,袛,300,['저'],['袛'],"('저', '袛')",저 (That),袛 (Yes.)
968,4643,저,저,that,False,褚,True,褚,300,['저'],['褚'],"('저', '褚')",저 (That),褚 (ch's head)
970,4645,저,저,that,False,詆,True,詆,300,['저'],['詆'],"('저', '詆')",저 (That),詆 (slander)
971,4646,저,저,that,False,詛,True,詛,300,['저'],['詛'],"('저', '詛')",저 (That),詛 (curse)
973,4648,저,저,that,False,诅,True,诅,300,['저'],['诅'],"('저', '诅')",저 (That),诅 (curse)
974,4649,저,저,that,False,诋,True,诋,300,['저'],['诋'],"('저', '诋')",저 (That),诋 (slander)
976,4651,저,저,that,False,豬,True,豬,300,['저'],['豬'],"('저', '豬')",저 (That),豬 (pig)
977,4652,저,저,that,False,貯,True,貯,300,['저'],['貯'],"('저', '貯')",저 (That),貯 (save)
978,4653,저,저,that,False,贮,True,贮,300,['저'],['贮'],"('저', '贮')",저 (That),贮 (save)
979,4654,저,저,that,False,趄,True,趄,300,['저'],['趄'],"('저', '趄')",저 (That),趄 (crumble)
982,4657,저,저,that,False,躇,True,躇,300,['저'],['躇'],"('저', '躇')",저 (That),躇 (hesitate)
984,4659,저,저,that,False,这,True,这,300,['저'],['这'],"('저', '这')",저 (That),这 (herewith)
985,4660,저,저,that,False,這,True,這,300,['저'],['這'],"('저', '這')",저 (That),這 (herewith)
986,4661,저,저,that,False,邸,True,邸,300,['저'],['邸'],"('저', '邸')",저 (That),邸 (residence)
989,4664,저,저,that,False,雎,True,雎,300,['저'],['雎'],"('저', '雎')",저 (That),雎 (extend)
990,4665,저,저,that,False,骶,True,骶,300,['저'],['骶'],"('저', '骶')",저 (That),骶 (sacrum)
993,4668,저,저,that,False,齟,True,齟,300,['저'],['齟'],"('저', '齟')",저 (That),齟 (break)
994,4669,저,저,that,False,龃,True,龃,300,['저'],['龃'],"('저', '龃')",저 (That),龃 (break)
1033,2179,사,사,four,False,丝,True,丝,291,['사'],['丝'],"('사', '丝')",사 (Buy),丝 (thread)
1034,2180,사,사,four,False,乍,True,乍,291,['사'],['乍'],"('사', '乍')",사 (Buy),乍 (all of a sudden)
1036,2182,사,사,four,False,事,True,事,291,['사'],['事'],"('사', '事')",사 (Buy),事 (event)
1038,2184,사,사,four,False,些,True,些,291,['사'],['些'],"('사', '些')",사 (Buy),些 (a little bit)
1039,2185,사,사,four,False,仕,True,仕,291,['사'],['仕'],"('사', '仕')",사 (Buy),仕 (government official)
1040,2186,사,사,four,False,伺,True,伺,291,['사'],['伺'],"('사', '伺')",사 (Buy),伺 (wait on)
1041,2187,사,사,four,False,似,True,似,291,['사'],['似'],"('사', '似')",사 (Buy),似 (similar)
1043,2189,사,사,four,False,佘,True,佘,291,['사'],['佘'],"('사', '佘')",사 (Buy),佘 (she)
1044,2190,사,사,four,False,使,True,使,291,['사'],['使'],"('사', '使')",사 (Buy),使 (assign)
1045,2191,사,사,four,False,俟,True,俟,291,['사'],['俟'],"('사', '俟')",사 (Buy),俟 (wait)
1049,2195,사,사,four,False,傻,True,傻,291,['사'],['傻'],"('사', '傻')",사 (Buy),傻 (be foolish)
1053,2199,사,사,four,False,写,True,写,291,['사'],['写'],"('사', '写')",사 (Buy),写 (write)
1056,2202,사,사,four,False,卸,True,卸,291,['사'],['卸'],"('사', '卸')",사 (Buy),卸 (discharge)
1057,2203,사,사,four,False,厍,True,厍,291,['사'],['厍'],"('사', '厍')",사 (Buy),厍 (an area of water)
1058,2204,사,사,four,False,厙,True,厙,291,['사'],['厙'],"('사', '厙')",사 (Buy),厙 (an area of water)
1061,2207,사,사,four,False,史,True,史,291,['사'],['史'],"('사', '史')",사 (Buy),史 (history)
1062,2208,사,사,four,False,司,True,司,291,['사'],['司'],"('사', '司')",사 (Buy),司 (department)
1063,2209,사,사,four,False,咋,True,咋,291,['사'],['咋'],"('사', '咋')",사 (Buy),咋 (What?)
1064,2210,사,사,four,False,咝,True,咝,291,['사'],['咝'],"('사', '咝')",사 (Buy),咝 (whine)
1065,2211,사,사,four,False,唆,True,唆,291,['사'],['唆'],"('사', '唆')",사 (Buy),唆 (instigate)
1066,2212,사,사,four,False,唦,True,唦,291,['사'],['唦'],"('사', '唦')",사 (Buy),唦 (the wind of the field)
1067,2213,사,사,four,False,啥,True,啥,291,['사'],['啥'],"('사', '啥')",사 (Buy),啥 (What?)
1068,2214,사,사,four,False,喳,True,喳,291,['사'],['喳'],"('사', '喳')",사 (Buy),喳 (murmur)
1069,2215,사,사,four,False,嗄,True,嗄,291,['사'],['嗄'],"('사', '嗄')",사 (Buy),嗄 (hooray)
1070,2216,사,사,four,False,嗣,True,嗣,291,['사'],['嗣'],"('사', '嗣')",사 (Buy),嗣 (subsequent generation)
1071,2217,사,사,four,False,嘥,True,嘥,291,['사'],['嘥'],"('사', '嘥')",사 (Buy),嘥 (put on the back burner)
1072,2218,사,사,four,False,噝,True,噝,291,['사'],['噝'],"('사', '噝')",사 (Buy),噝 (whine)
1073,2219,사,사,four,False,四,True,四,291,['사'],['四'],"('사', '四')",사 (Buy),四 (four)
1075,2221,사,사,four,False,士,True,士,291,['사'],['士'],"('사', '士')",사 (Buy),士 (scholar)
1076,2222,사,사,four,False,奢,True,奢,291,['사'],['奢'],"('사', '奢')",사 (Buy),奢 (luxurious)
1077,2223,사,사,four,False,姒,True,姒,291,['사'],['姒'],"('사', '姒')",사 (Buy),姒 (make a personally)
1078,2224,사,사,four,False,娑,True,娑,291,['사'],['娑'],"('사', '娑')",사 (Buy),娑 (whirling)
1081,2227,사,사,four,False,寫,True,寫,291,['사'],['寫'],"('사', '寫')",사 (Buy),寫 (write)
1082,2228,사,사,four,False,寺,True,寺,291,['사'],['寺'],"('사', '寺')",사 (Buy),寺 (a Buddhist temple)
1083,2229,사,사,four,False,射,True,射,291,['사'],['射'],"('사', '射')",사 (Buy),射 (fire)
1084,2230,사,사,four,False,屣,True,屣,291,['사'],['屣'],"('사', '屣')",사 (Buy),屣 (an old shoe)
1087,2233,사,사,four,False,巳,True,巳,291,['사'],['巳'],"('사', '巳')",사 (Buy),巳 (already)
1088,2234,사,사,four,False,师,True,师,291,['사'],['师'],"('사', '师')",사 (Buy),师 (master)
1089,2235,사,사,four,False,師,True,師,291,['사'],['師'],"('사', '師')",사 (Buy),師 (master)
1090,2236,사,사,four,False,徙,True,徙,291,['사'],['徙'],"('사', '徙')",사 (Buy),徙 (move)
1091,2237,사,사,four,False,思,True,思,291,['사'],['思'],"('사', '思')",사 (Buy),思 (think)
1094,2240,사,사,four,False,挱,True,挱,291,['사'],['挱'],"('사', '挱')",사 (Buy),挱 (stroke)
1095,2241,사,사,four,False,挲,True,挲,291,['사'],['挲'],"('사', '挲')",사 (Buy),挲 (stroke)
1096,2242,사,사,four,False,捨,True,捨,291,['사'],['捨'],"('사', '捨')",사 (Buy),捨 (abode)
1097,2243,사,사,four,False,揸,True,揸,291,['사'],['揸'],"('사', '揸')",사 (Buy),揸 (catch)
1099,2245,사,사,four,False,斜,True,斜,291,['사'],['斜'],"('사', '斜')",사 (Buy),斜 (tilt)
1100,2246,사,사,four,False,斯,True,斯,291,['사'],['斯'],"('사', '斯')",사 (Buy),斯 (this)
1103,2249,사,사,four,False,查,True,查,291,['사'],['查'],"('사', '查')",사 (Buy),查 (check)
