,hangul_word,hangeul_english_translation,does_end_in_hada,hangul_word_wo_hada,hanja_word,hanja_exists,Unnamed: 0,hanja_english_translation
34,귀,ear,False,귀,䢜,True,,
34,귀,ear,False,귀,䰎,True,,
35,그,that,False,그,,False,,
36,그거,that (one),False,그거,,False,,
37,그래서,so,False,그래서,,False,,
38,그런데,but/ by the way,False,그런데,,False,,
39,그럼,then / in that case,False,그럼,,False,,
40,그렇지만,but,False,그렇지만,,False,,
41,그리고,and,False,그리고,,False,,
42,그리다,to draw to paint,False,그리다,,False,,
43,그림,picture / drawing,False,그림,,False,,
44,그분,that person (honorific),False,그분,,False,,
45,극장,movie theater,False,극장,劇場,True,53.0,theater
46,금요일,Friday,False,금요일,金曜日,True,258.0,a golden day
47,기다리다,to wait,False,기다리다,,False,,
48,기분,feeling,False,기분,氣分,True,335.0,air
49,기숙사,dormitory,False,기숙사,寄宿舍,True,11.0,boarding house
50,기자,reporter,False,기자,記者,True,328.0,a journalist
51,기차,train,False,기차,汽車,True,465.0,an automobile
52,기차표,train ticket,False,기차표,,False,,
53,기침,cough,False,기침,,False,,
54,기타,guitar,False,기타,其他,True,129.0,Other
55,길,road / way,False,길,佶,True,4828.0,luck
55,길,road / way,False,길,吉,True,2384.0,auspicious
55,길,road / way,False,길,咭,True,785.0,card
55,길,road / way,False,길,姞,True,,
55,길,road / way,False,길,拮,True,4325.0,be hard up for
55,길,road / way,False,길,桔,True,3333.0,orange
55,길,road / way,False,길,洁,True,4835.0,clean
55,길,road / way,False,길,狤,True,,
55,길,road / way,False,길,蛣,True,,
55,길,road / way,False,길,趌,True,,
55,길,road / way,False,길,郆,True,,
55,길,road / way,False,길,銡,True,,
55,길,road / way,False,길,鞊,True,,
55,길,road / way,False,길,鮚,True,,
55,길,road / way,False,길,鲒,True,,
55,길,road / way,False,길,㐞,True,,
55,길,road / way,False,길,㐟,True,,
55,길,road / way,False,길,㣟,True,,
55,길,road / way,False,길,䓀,True,,
55,길,road / way,False,길,䟌,True,,
56,길다,long,False,길다,,False,,
57,김밥,gimbap,False,김밥,,False,,
58,김치,kimchi,False,김치,,False,,
59,까만색,black,False,까만색,,False,,
60,깎다,to discount,False,깎다,,False,,
61,꽃,flower,False,꽃,,False,,
62,끝나다,to be finished,False,끝나다,,False,,
63,끝내다,to finish,False,끝내다,,False,,
64,나다,to have (a fever/a runny nose),False,나다,,False,,
65,나쁘다,bad,False,나쁘다,,False,,
66,나중에,"later, next time",False,나중에,,False,,
67,날씨,weather,False,날씨,,False,,
68,남동생,younger brother,False,남동생,,False,,
69,남자,man male,False,남자,男子,True,88.0,a man
70,남편,husband,False,남편,男便,True,410.0,a man's stool
71,낮다,low,False,낮다,,False,,
72,내,my,False,내,乃,True,4649.0,but
72,내,my,False,내,內,True,196.0,inside
72,내,my,False,내,内,True,77.0,inside
72,내,my,False,내,匂,True,,
72,내,my,False,내,奈,True,269.0,barely
72,내,my,False,내,奶,True,3273.0,milk
72,내,my,False,내,嬭,True,3184.0,milk
72,내,my,False,내,孻,True,,
72,내,my,False,내,廼,True,,
72,내,my,False,내,摨,True,,
72,내,my,False,내,撆,True,,
72,내,my,False,내,柰,True,2839.0,kaempferi Corporation
72,내,my,False,내,氖,True,3282.0,neon
72,내,my,False,내,氝,True,,
72,내,my,False,내,渿,True,,
72,내,my,False,내,熋,True,,
72,내,my,False,내,疓,True,,
72,내,my,False,내,耏,True,,
72,내,my,False,내,耐,True,1211.0,bear
72,내,my,False,내,萘,True,3624.0,naphthalene
72,내,my,False,내,螚,True,,
72,내,my,False,내,褦,True,,
72,내,my,False,내,迺,True,3826.0,John F. Kennedy
72,내,my,False,내,釢,True,,
72,내,my,False,내,錼,True,2961.0,neptunium of neptunium
72,내,my,False,내,鼐,True,2879.0,block
72,내,my,False,내,㐻,True,,
72,내,my,False,내,㚷,True,,
72,내,my,False,내,㜨,True,,
72,내,my,False,내,㭆,True,,
72,내,my,False,내,㮈,True,,
72,내,my,False,내,㮏,True,,
72,내,my,False,내,㲡,True,,
72,내,my,False,내,㴎,True,,
72,내,my,False,내,㾍,True,,
72,내,my,False,내,䯮,True,,
72,내,my,False,내,䱞,True,,
72,내,my,False,내,䲎,True,,
73,내다,to pay,False,내다,,False,,
74,내리다,to get off,False,내리다,,False,,
75,내일,tomorrow,False,내일,來日,True,287.0,the next day
76,냉면,naengmyeon,False,냉면,冷麵,True,298.0,cold noodles
77,냉장고,refrigerator,False,냉장고,冷藏庫,True,461.0,cold storage
78,너무,too,False,너무,,False,,
79,넘어지다,fall down,False,넘어지다,,False,,
80,네,four (when modifying a counting unit that follows),False,네,,False,,
81,넷,four,False,넷,,False,,
82,년,year,False,년,哖,True,4472.0,year
82,년,year,False,년,姩,True,,
82,년,year,False,년,年,True,330.0,year
82,년,year,False,년,撚,True,3794.0,twist
82,년,year,False,년,涊,True,,
82,년,year,False,년,碾,True,2486.0,grind
82,년,year,False,년,秊,True,,
82,년,year,False,년,簐,True,,
82,년,year,False,년,脌,True,3700.0,one´s voice
82,년,year,False,년,躎,True,,
82,년,year,False,년,鵇,True,,
82,년,year,False,년,鼰,True,,
82,년,year,False,년,㬗,True,,
82,년,year,False,년,㮟,True,,
82,년,year,False,년,䄭,True,,
82,년,year,False,년,䄵,True,,
83,노란색,yellow,False,노란색,,False,,
84,노래하다,to sing,True,노래,,False,,
85,녹색,green,False,녹색,綠色,True,163.0,green
86,녹차,green tea,False,녹차,綠茶,True,259.0,green tea
87,높다,high,False,높다,,False,,
88,누가,who,False,누가,,False,,
89,누구,who,False,누구,,False,,
90,누나,elder sister from a male perspective,False,누나,,False,,
91,눈,eye | snow,False,눈,媆,True,,
91,눈,eye | snow,False,눈,嫩,True,3573.0,tender
91,눈,eye | snow,False,눈,嫰,True,,
91,눈,eye | snow,False,눈,㜛,True,,
91,눈,eye | snow,False,눈,㡪,True,,
91,눈,eye | snow,False,눈,㶧,True,,
92,눈사람,snowman,False,눈사람,,False,,
93,뉴스,news,False,뉴스,,False,,
94,뉴욕,New York,False,뉴욕,,False,,
95,늦다,to be late,False,늦다,,False,,
96,다니다,to go to (a company) / to work for,False,다니다,,False,,
97,다른,other,False,다른,,False,,
98,다리,leg,False,다리,,False,,
99,다섯,five,False,다섯,,False,,
100,다음,next,False,다음,,False,,
101,다이어트,diet,False,다이어트,,False,,
102,다치다,to be hurt,False,다치다,,False,,
103,닫다,to close,False,닫다,,False,,
104,달,month,False,달,呾,True,,
104,달,month,False,달,哒,True,2065.0,clatter
104,달,month,False,달,噠,True,677.0,clatter
104,달,month,False,달,垯,True,,
104,달,month,False,달,墶,True,,
104,달,month,False,달,妲,True,2106.0,big
104,달,month,False,달,怛,True,4620.0,barely
104,달,month,False,달,挞,True,4019.0,cuff
104,달,month,False,달,撻,True,3664.0,cuff
104,달,month,False,달,橽,True,,
104,달,month,False,달,澾,True,,
104,달,month,False,달,炟,True,,
104,달,month,False,달,燵,True,,
104,달,month,False,달,狚,True,,
104,달,month,False,달,獺,True,2976.0,otter
104,달,month,False,달,疸,True,351.0,be ill-tempered
104,달,month,False,달,笪,True,841.0,David.
104,달,month,False,달,繨,True,,
104,달,month,False,달,羍,True,,
104,달,month,False,달,荙,True,,
104,달,month,False,달,薘,True,,
104,달,month,False,달,蟽,True,,
104,달,month,False,달,詚,True,,
104,달,month,False,달,跶,True,1943.0,absorb
104,달,month,False,달,躂,True,1439.0,absorb
104,달,month,False,달,逹,True,4555.0,come to
104,달,month,False,달,達,True,989.0,attain
104,달,month,False,달,鐽,True,,
104,달,month,False,달,闥,True,2527.0,excel
104,달,month,False,달,闼,True,950.0,excel
104,달,month,False,달,靼,True,2717.0,arrest
104,달,month,False,달,鞑,True,78.0,bear
104,달,month,False,달,韃,True,1789.0,bear
104,달,month,False,달,㒓,True,,
104,달,month,False,달,㣵,True,,
104,달,month,False,달,㳠,True,,
104,달,month,False,달,㺚,True,,
104,달,month,False,달,㼀,True,,
104,달,month,False,달,㿹,True,,
104,달,month,False,달,䃮,True,,
104,달,month,False,달,䵣,True,,
105,달러,dollar,False,달러,,False,,
106,달리다,to run,False,달리다,,False,,
107,담배,cigarette,False,담배,,False,,
108,대학생,college student,False,대학생,大學生,True,248.0,a college student
109,대학생,university student,False,대학생,大學生,True,248.0,a college student
110,더,more,False,더,,False,,
111,덥다,hot,False,덥다,,False,,
112,도서관,library,False,도서관,圖書館,True,480.0,library
113,도와주다,to help,False,도와주다,,False,,
114,도착하다,to arrive,True,도착,倒錯,True,4672.0,be wrong
114,도착하다,to arrive,True,도착,到着,True,4117.0,arrive
115,도쿄,Tokyo,False,도쿄,,False,,
116,독일,Germany,False,독일,獨逸,True,439.0,be alone
117,돈,money,False,돈,伅,True,,
117,돈,money,False,돈,囤,True,1952.0,hoard
117,돈,money,False,돈,墩,True,4395.0,block
117,돈,money,False,돈,墪,True,,
117,돈,money,False,돈,崸,True,,
117,돈,money,False,돈,庉,True,,
117,돈,money,False,돈,弴,True,,
117,돈,money,False,돈,忳,True,,
117,돈,money,False,돈,惇,True,1891.0,absorb
117,돈,money,False,돈,扥,True,2318.0,stick out of the air
117,돈,money,False,돈,扽,True,,
117,돈,money,False,돈,撉,True,,
117,돈,money,False,돈,撴,True,,
117,돈,money,False,돈,敦,True,4742.0,heavy
117,돈,money,False,돈,旽,True,,
117,돈,money,False,돈,暾,True,2767.0,not yet to speak
117,돈,money,False,돈,朜,True,,
117,돈,money,False,돈,橔,True,,
117,돈,money,False,돈,沌,True,3646.0,chaotic
117,돈,money,False,돈,潡,True,,
117,돈,money,False,돈,炖,True,712.0,stew
117,돈,money,False,돈,焞,True,,
117,돈,money,False,돈,燉,True,4489.0,stew
117,돈,money,False,돈,犜,True,,
117,돈,money,False,돈,獤,True,,
117,돈,money,False,돈,砘,True,1064.0,bury
117,돈,money,False,돈,礅,True,4779.0,pierce
117,돈,money,False,돈,豘,True,,
117,돈,money,False,돈,豚,True,906.0,dolphin
117,돈,money,False,돈,趸,True,845.0,all
117,돈,money,False,돈,蹾,True,,
117,돈,money,False,돈,躉,True,894.0,all
117,돈,money,False,돈,軘,True,,
117,돈,money,False,돈,逇,True,,
117,돈,money,False,돈,韕,True,,
117,돈,money,False,돈,頓,True,308.0,break
117,돈,money,False,돈,顿,True,3946.0,break
117,돈,money,False,돈,飩,True,722.0,bowl
117,돈,money,False,돈,饨,True,719.0,bowl
117,돈,money,False,돈,驐,True,,
117,돈,money,False,돈,魨,True,998.0,puffer
117,돈,money,False,돈,鲀,True,2923.0,puffer
117,돈,money,False,돈,黗,True,,
117,돈,money,False,돈,㢯,True,,
117,돈,money,False,돈,㥫,True,,
117,돈,money,False,돈,㩐,True,,
117,돈,money,False,돈,㪟,True,,
117,돈,money,False,돈,㬿,True,,
117,돈,money,False,돈,㹠,True,,
117,돈,money,False,돈,㻻,True,,
117,돈,money,False,돈,䃦,True,,
117,돈,money,False,돈,䔻,True,,
117,돈,money,False,돈,䪃,True,,
117,돈,money,False,돈,䵊,True,,
117,돈,money,False,돈,䵍,True,,
118,동생,younger brother or sister,False,동생,同生,True,436.0,be of the same birth
119,두,two (when modifying a counting unit that follows),False,두,亠,True,,
119,두,two (when modifying a counting unit that follows),False,두,侸,True,,
119,두,two (when modifying a counting unit that follows),False,두,兜,True,1768.0,pocket
119,두,two (when modifying a counting unit that follows),False,두,兠,True,,
119,두,two (when modifying a counting unit that follows),False,두,剅,True,,
119,두,two (when modifying a counting unit that follows),False,두,吺,True,,
119,두,two (when modifying a counting unit that follows),False,두,唗,True,,
119,두,two (when modifying a counting unit that follows),False,두,唞,True,,
119,두,two (when modifying a counting unit that follows),False,두,头,True,521.0,head
119,두,two (when modifying a counting unit that follows),False,두,抖,True,4777.0,shake
119,두,two (when modifying a counting unit that follows),False,두,斁,True,,
119,두,two (when modifying a counting unit that follows),False,두,斗,True,1055.0,fight
119,두,two (when modifying a counting unit that follows),False,두,杜,True,2266.0,banish
119,두,two (when modifying a counting unit that follows),False,두,枓,True,2670.0,the head of a ship
119,두,two (when modifying a counting unit that follows),False,두,梪,True,,
119,두,two (when modifying a counting unit that follows),False,두,橷,True,,
119,두,two (when modifying a counting unit that follows),False,두,殬,True,,
119,두,two (when modifying a counting unit that follows),False,두,毭,True,,
119,두,two (when modifying a counting unit that follows),False,두,浢,True,,
119,두,two (when modifying a counting unit that follows),False,두,痘,True,1146.0,whelk
119,두,two (when modifying a counting unit that follows),False,두,窦,True,2105.0,cavity
119,두,two (when modifying a counting unit that follows),False,두,竇,True,4500.0,cavity
119,두,two (when modifying a counting unit that follows),False,두,篼,True,,
119,두,two (when modifying a counting unit that follows),False,두,紏,True,,
119,두,two (when modifying a counting unit that follows),False,두,肚,True,3976.0,belly
119,두,two (when modifying a counting unit that follows),False,두,脰,True,4635.0,a long ago
119,두,two (when modifying a counting unit that follows),False,두,荰,True,,
119,두,two (when modifying a counting unit that follows),False,두,荳,True,1922.0,bean
119,두,two (when modifying a counting unit that follows),False,두,蔸,True,,
119,두,two (when modifying a counting unit that follows),False,두,蚪,True,4114.0,a man of fish
119,두,two (when modifying a counting unit that follows),False,두,螙,True,,
119,두,two (when modifying a counting unit that follows),False,두,蠧,True,,
119,두,two (when modifying a counting unit that follows),False,두,蠹,True,4855.0,beetle
119,두,two (when modifying a counting unit that follows),False,두,豆,True,4872.0,beans
119,두,two (when modifying a counting unit that follows),False,두,逗,True,314.0,make fun out of
119,두,two (when modifying a counting unit that follows),False,두,郖,True,,
119,두,two (when modifying a counting unit that follows),False,두,酘,True,,
119,두,two (when modifying a counting unit that follows),False,두,鈄,True,3550.0,angle of inclination
119,두,two (when modifying a counting unit that follows),False,두,鋀,True,,
119,두,two (when modifying a counting unit that follows),False,두,钭,True,3849.0,angle of inclination
119,두,two (when modifying a counting unit that follows),False,두,閗,True,,
119,두,two (when modifying a counting unit that follows),False,두,阧,True,,
119,두,two (when modifying a counting unit that follows),False,두,陡,True,533.0,abruptly
119,두,two (when modifying a counting unit that follows),False,두,頭,True,343.0,head
119,두,two (when modifying a counting unit that follows),False,두,餖,True,,
119,두,two (when modifying a counting unit that follows),False,두,饾,True,,
119,두,two (when modifying a counting unit that follows),False,두,鬥,True,130.0,fight
119,두,two (when modifying a counting unit that follows),False,두,﨣,True,,
119,두,two (when modifying a counting unit that follows),False,두,㓱,True,,
119,두,two (when modifying a counting unit that follows),False,두,㛒,True,,
119,두,two (when modifying a counting unit that follows),False,두,㞳,True,,
119,두,two (when modifying a counting unit that follows),False,두,㟕,True,,
119,두,two (when modifying a counting unit that follows),False,두,㢄,True,,
119,두,two (when modifying a counting unit that follows),False,두,㨮,True,,
119,두,two (when modifying a counting unit that follows),False,두,㪷,True,,
119,두,two (when modifying a counting unit that follows),False,두,㰯,True,,
119,두,two (when modifying a counting unit that follows),False,두,㺶,True,,
119,두,two (when modifying a counting unit that follows),False,두,㿡,True,,
119,두,two (when modifying a counting unit that follows),False,두,䄈,True,,
119,두,two (when modifying a counting unit that follows),False,두,䇆,True,,
119,두,two (when modifying a counting unit that follows),False,두,䇺,True,,
119,두,two (when modifying a counting unit that follows),False,두,䕆,True,,
119,두,two (when modifying a counting unit that follows),False,두,䕱,True,,
119,두,two (when modifying a counting unit that follows),False,두,䚵,True,,
119,두,two (when modifying a counting unit that follows),False,두,䢏,True,,
119,두,two (when modifying a counting unit that follows),False,두,䬦,True,,
119,두,two (when modifying a counting unit that follows),False,두,䱏,True,,
119,두,two (when modifying a counting unit that follows),False,두,䲧,True,,
119,두,two (when modifying a counting unit that follows),False,두,䵉,True,,
120,둘,two,False,둘,乧,True,,
120,둘,two,False,둘,㐈,True,,
120,둘,two,False,둘,㐙,True,,
121,뒤,behind,False,뒤,,False,,
122,뒷사람,person behind,False,뒷사람,,False,,
123,드라마,drama (TV series),False,드라마,,False,,
124,드시다,to eat (honorific),False,드시다,,False,,
125,듣다,to listen to hear,False,듣다,,False,,
126, 들,plural marker,False, 들,,False,,
127,들다,to be contained,False,들다,,False,,
128,들어가다,to go in to enter,False,들어가다,,False,,
129,등산,mountain climbing / hiking,False,등산,登山,True,313.0,climb a mountain
130,따뜻하다,warm,True,따뜻,,False,,
131,딸,daughter,False,딸,,False,,
132,땀,sweat,False,땀,,False,,
133,또,again / once more,False,또,,False,,
134,똑똑하다,smart,True,똑똑,,False,,
